"lb" "mle" "ub" "ce" "Z" "cZ"
"Psmd4" -6.55082737687789 -3.02345878932825 2.15306913785497 0 -1.12169537750539 -0.000159035379003905
"Bnip2" -6.64244734019087 -1.83239926625955 1.55753937632062 0 -1.11872907020848 -0.000159035379003905
"9530091C08Rik" -4.44356822067938 -1.51172939466413 1.09943955975573 0 -1.11478145392544 -0.000159035379003905
"Spag9" -4.58099816564885 -1.32848946803817 1.05362957809924 0 -1.11151179488013 -0.000159035379003905
"Pafah1b1" -4.71842811061832 -1.51172939466413 1.14524954141222 0 -1.10675272157018 -0.000159035379003905
"Glmn" -6.77987728516033 -1.83239926625955 1.55753937632062 0 -1.09882940119668 -0.000159035379003905
"Sfpq" -3.25250869761069 -1.19105952306871 0.916199633129774 0 -1.09827129371005 -0.000159035379003905
"M6pr" -6.59663735853438 -2.10725915619848 1.74077930294657 0 -1.09703624619188 -0.000159035379003905
"Ift20" -6.13853754196949 -1.96982921122901 1.55753937632062 0 -1.09625564501125 -0.000159035379003905
"Zfp871" -6.59663735853438 -1.78658928460306 1.46591941300764 0 -1.09143989656561 -0.000159035379003905
"Larp4" -6.73406730350384 -2.0156391928855 1.69496932129008 0 -1.09120242582603 -0.000159035379003905
"Letmd1" -7.05473717509927 -2.06144917454199 1.74077930294657 0 -1.08639796502422 -0.000159035379003905
"Arid1a" -5.03909798221374 -1.51172939466413 1.23686950472519 0 -1.08388758490143 -0.000159035379003905
"Plagl1" -6.59663735853438 -2.0156391928855 1.83239926625955 0 -1.08317658599052 -0.000159035379003905
"Atp1b1" -6.5050173952214 -1.92401922957252 1.60334935797711 0 -1.082238820104 -0.000159035379003905
"2700029M09Rik" -6.36758745025193 -2.8402188627023 2.0156391928855 0 -1.080990350325 -0.000159035379003905
"Bbx" -5.90948763368704 -1.74077930294657 1.51172939466413 0 -1.07985627984454 -0.000159035379003905
"Cst3" -2.33630906448092 -0.732959706503817 0.503909798221378 0 -1.07948833463542 -0.000159035379003905
"Tial1" -3.71060851417559 -1.23686950472519 0.962009614786263 0 -1.07948201784953 -0.000159035379003905
"Pikfyve" -5.54300778043513 -1.51172939466413 1.28267948638168 0 -1.07861924580734 -0.000159035379003905
"Abcf3" -6.59663735853438 -1.92401922957252 1.74077930294657 0 -1.07294985348746 -0.000159035379003905
"Tmem256" -5.6346277437481 -1.69496932129008 1.42010943135115 0 -1.07225848052602 -0.000159035379003905
"Pmm1" -5.72624770706108 -1.64915933963359 1.37429944969466 0 -1.06722292279506 -0.000159035379003905
"Spry2" -3.11507875264123 -1.09943955975573 0.870389651473285 0 -1.0665869814639 -0.000159035379003905
"Cdkal1" -6.32177746859544 -1.78658928460306 1.51172939466413 0 -1.06404288185984 -0.000159035379003905
"Ivd" -5.77205768871757 -1.78658928460306 1.55753937632062 0 -1.06362023383236 -0.000159035379003905
"Ezh2" -6.68825732184736 -2.19887911951145 2.15306913785497 0 -1.06033314411745 -0.000159035379003905
"Amfr" -5.2223379088397 -1.6033493579771 1.37429944969466 0 -1.05601009867183 -0.000159035379003905
"Actb" -2.97764880767176 -1.09943955975573 0.916199633129774 0 -1.05356633471112 -0.000159035379003905
"Ppp1r1b" -6.96311721178629 -1.6033493579771 1.51172939466413 0 -1.05157282357222 -0.000159035379003905
"Rc3h2" -5.40557783546566 -1.6033493579771 1.37429944969466 0 -1.05092918986789 -0.000159035379003905
"Fgd6" -5.35976785380917 -1.37429944969466 1.23686950472519 0 -1.04923163097575 -0.000159035379003905
"Rrm1" -6.32177746859544 -2.88602884435879 2.19887911951146 0 -1.04640334637957 -0.000159035379003905
"Mrps21" -6.18434752362597 -1.87820924791604 1.64915933963359 0 -1.04609987674875 -0.000159035379003905
"Arnt2" -5.81786767037406 -1.74077930294657 1.55753937632062 0 -1.04581631568505 -0.000159035379003905
"Rasa1" -5.58881776209162 -1.51172939466413 1.32848946803817 0 -1.04338140984075 -0.000159035379003905
"Hnrpdl" -5.03909798221374 -1.37429944969466 1.19105952306871 0 -1.04317583923566 -0.000159035379003905
"Mlc1" -4.03127838577102 -1.28267948638168 1.09943955975573 0 -1.04303997688807 -0.000159035379003905
"Btg1" -3.48155860589315 -1.19105952306871 1.00781959644275 0 -1.0365184030882 -0.000159035379003905
"Ulk2" -6.73406730350384 -1.78658928460306 1.69496932129008 0 -1.03622847521181 -0.000159035379003905
"Ngfrap1" -6.23015750528246 -2.74859889938932 2.10725915619848 0 -1.03358740705279 -0.000159035379003905
"Ppp1cb" -3.93965842245804 -1.28267948638168 1.09943955975573 0 -1.03298575849441 -0.000159035379003905
"Qrsl1" -6.27596748693895 -2.74859889938932 2.10725915619848 0 -1.03235003475122 -0.000159035379003905
"Cbs" -4.48937820233587 -1.32848946803817 1.19105952306871 0 -1.02906495329742 -0.000159035379003905
"Slc15a2" -3.80222847748857 -1.23686950472519 1.09943955975573 0 -1.028693348597 -0.000159035379003905
"Tmem209" -6.41339743190842 -1.74077930294657 1.64915933963359 0 -1.02812709367953 -0.000159035379003905
"Ubn2" -3.89384844080155 -1.23686950472519 1.14524954141222 0 -1.02016202673781 -0.000159035379003905
"Mbnl1" -5.90948763368704 -1.6033493579771 1.51172939466413 0 -1.01736839322217 -0.000159035379003905
"Id3" -4.26032829405346 -1.28267948638168 1.19105952306871 0 -1.01099349234982 -0.000159035379003905
"Stt3a" -6.55082737687789 -1.83239926625955 1.83239926625955 0 -1.01084286653644 -0.000159035379003905
